Country/State,City/Region,Group Name,Link,Latitude,Longitude,Merged?,Map Link
,Metz,Slackline Metz (Slackième sens),https://www.facebook.com/groups/687028701448193/,49.117072,6.176655,No,https://goo.gl/maps/8NBMiwa5kTFcg9GPA
,Meyrueis,Club d escalade de la jonte,https://www.facebook.com/groups/1477302175824125/,44.179122,3.428487,No,https://goo.gl/maps/14zQtbEz18EPgJSZ8
,Millau,Les déséquilibrés,https://www.facebook.com/groups/214882435333162/,44.098057,3.079264,No,https://goo.gl/maps/4AEQ6NBFU9S7wZHm9
,Mont-de-Marsan,Slack en tête,https://www.facebook.com/Slackentete/,43.889625,-0.500931,No,https://goo.gl/maps/16BCmXHXY55zZGm86
,Montpellier,Les Mous de la Sangle,https://www.facebook.com/groups/328188467234981/,43.61077,3.876716,Yes,"https://www.google.com/maps/@43.61077,3.876716,15z"
,Montpellier,Les Nouveaux Funambules,https://www.facebook.com/groups/133451345655/,43.607816,3.887293,No,https://goo.gl/maps/Wa3aSL1oCP8eLhU6A
,Montpellier,SlackAddict,https://www.facebook.com/groups/579135528812984/,43.608149,3.873383,No,https://goo.gl/maps/5712kMuQm1un9iyS9
,Morges,Slackline au bord du Léman,https://www.facebook.com/groups/537156382969828/,46.42955,5.494988,No,https://goo.gl/maps/kJzZvLKK3zSrzsXG8
,Nancy,Gravité Slackline Nancy,https://www.facebook.com/groups/309204729155562/,48.696908,6.179109,No,https://goo.gl/maps/9axfMkufw5nt7ouZ6
,Nancy,Slackline Nancy,https://www.facebook.com/groups/1401520499864806/,48.689861,6.184528,No,https://goo.gl/maps/TvKigiw4JNsRqvWq9
,Nantes,SLACKERS 4X4,https://www.facebook.com/Slackers-4x4-1531856173728566/,47.214398,-1.553223,No,https://goo.gl/maps/sr6DhHgJtSnmkE8V6
,New Caledonia,Association C'est Slack'Est Bon,https://www.facebook.com/slacknc/,-21.132725,165.160155,No,https://goo.gl/maps/9R9wHqK6N838xR4k9
,New Caledonia,C’est slack’ est bon in NC!,www.facebook.com/groups/1485867368336004/,-21.455879,165.646309,No,https://goo.gl/maps/gpLHdiyBNBjqFoCW9
,Nice,ATA slack,https://www.facebook.com/groups/1435437663374880/,43.70328803,7.265535154,Yes,"https://www.google.com/maps/@43.703288034005965,7.2655351540636275,15z"
,Nice,Les Têtes à Slack,https://www.facebook.com/groups/tetes.a.slack/,43.94668,7.179026,Yes,"https://www.google.com/maps/@43.94668,7.179026,15z"
,Nice,Riviera Slack,https://www.facebook.com/groups/rs06paca/,43.71017,7.261953,Yes,"https://www.google.com/maps/@43.71017,7.261953,15z"
,Nîmes,Slack'Nîmes,https://www.facebook.com/groups/slacknimes/,43.831965,4.360023,No,https://goo.gl/maps/FVSWtb7cHPdXn7yQ6
,Niort,Slackline Niort,https://www.facebook.com/groups/414206282099341/,46.320697,-0.464748,No,https://goo.gl/maps/EyeVyJnhyHbvb5mr6
,Noisel,Slackline et Babosseries dans mon Vall Mob' (Parc de Noisiel),www.fb.com/groups/344918609050797/,48.844543,2.620894,No,https://goo.gl/maps/h4135oeEZwx7qL2C8
,Orléans,Slackline Orleans/Loiret,https://www.facebook.com/groups/621375007911059/,47.899635,1.89713,No,https://goo.gl/maps/cgaEiwaCyDCgzNsY8
,Orléans,Yougoslack,https://www.facebook.com/Yougoslack/,47.899679,1.916607,No,https://goo.gl/maps/R2pRHuw1K3YfeNT39
,Paris,Parislack,https://www.facebook.com/groups/137606633030898/,48.85661,2.352222,Yes,"https://www.google.com/maps/@48.85661,2.352222,15z"
,Paris,Slack à Ourcq,https://www.facebook.com/groups/577505352458003/,48.868943,2.356151,No,https://goo.gl/maps/4pQKdYVkmUU2dg5k7
,Paris,Slackline Paris,https://www.facebook.com/groups/919126824806976/,48.855203,2.331601,No,https://goo.gl/maps/8CuTxutHVrSMkWPaA
,Paris,Slack Bois de Vincennes,https://www.facebook.com/groups/611039099253516,48.848091,2.34854,No,https://goo.gl/maps/fA9RxjLutGbRA5FY9
,Perpignan,Slackline CAF Perpignan,https://www.facebook.com/groups/185164934936852/,42.684632,2.892471,No,https://goo.gl/maps/gdRLqCiGjKD4YWLr9
,Poitiers,Slackline Poitiers,https://www.facebook.com/groups/225311394301871/,46.58022,0.340375,Yes,"https://www.google.com/maps/@46.58022,0.340375,15z"
,Quimper,Slack Line Quimper,https://www.facebook.com/groups/1569997049927287/,47.995081,-4.099725,No,https://goo.gl/maps/av1rMAFBpnURCoHz7
,Reimes,Slackline Reims,https://www.facebook.com/groups/698583786882857/,49.25833,4.031696,Yes,"https://www.google.com/maps/@49.25833,4.031696,15z"
,Rennes,Slack Rennes,https://www.facebook.com/groups/renneslack/,48.112428,-1.678503,No,https://goo.gl/maps/3qLvhW3RABZhCAkaA
,Réunion,Slack & Run,https://www.facebook.com/groups/219088198150384/,-21.10058278,55.49933056,Yes,"https://www.google.com/maps/@-21.100582775142286,55.49933055775355,15z"
,Roanne,Slackline Roanne,https://www.facebook.com/groups/900847250016567/,46.032741,4.071861,No,https://goo.gl/maps/kz6o74mCFFgaaCz16
,Rouen,Slackline rouen,https://www.facebook.com/groups/109207919245121/,49.440996,1.09907,No,https://goo.gl/maps/waoy1NWBuPL9EKZt8
,Saint Etienne,Sainté Slack,https://www.facebook.com/groups/175570982640756/,45.43969,4.387178,Yes,"https://www.google.com/maps/@45.43969,4.387178,15z"
,Saint Nazaire,Slackline Saint Nazaire,https://www.facebook.com/groups/832974636908625/,47.270839,-2.214421,No,https://goo.gl/maps/NNaBS9nW6P178Yks7
,Strasbourg,Slack Strasbourg,https://www.facebook.com/groups/368481826564237/,48.56487,7.747662,No,https://goo.gl/maps/vPMuA7iJpSPbhA5C8
,Strasbourg,STRASLINE,https://www.facebook.com/groups/Straslines/,48.580876,7.74684,No,https://goo.gl/maps/fDD4HfakMAKAWPoL6
,Toulon,La slack dans le var (Toulon et ses environs),www.fb.com/groups/318320188263961/,43.122748,5.932296,No,https://goo.gl/maps/jTCWj8rNJH8pP7zx5
,Toulouse,Slackline Toulouse,https://www.facebook.com/groups/1375755199323671/,43.60465,1.444209,Yes,"https://www.google.com/maps/@43.60465,1.444209,15z"
,Ubaye Valley,Slack en ubaye,https://www.facebook.com/groups/1572903826324778/,44.505953,6.736164,No,https://goo.gl/maps/jG2iMErTJ4hNu8jZ9
,Valence,Ekilibre Valence,https://www.facebook.com/groups/495533763795628/,44.93339,4.89236,Yes,"https://www.google.com/maps/@44.93339,4.89236,15z"
,Vallée de l'Arve (Haute Savoie),Slackeurs du Faucigny,fb.com/groups/Slackeursdufaucigny,46.11819618,6.358409705,Yes,"https://www.google.com/maps/@46.118196178156495,6.358409704678081,15z"
,Vannes,Slackline56 (Vannes-Auray),https://www.facebook.com/groups/302490183432410/,47.655775,-2.757403,No,https://goo.gl/maps/H2JWG7ftKbJRmRgC6
,Vidauban,Pacha Slack,https://www.facebook.com/pachaslack/,43.426539,6.431601,No,https://goo.gl/maps/w9ob7mGYRoY4HPfMA
,Yonne,Slack & O Saussois,https://www.facebook.com/groups/slackerausaussois/,47.870003,3.605819,No,https://goo.gl/maps/SPTdRZCe1JH3fXca9
GEORGIA,Countrywide,Slackline Georgia / სლექლაინი,https://www.facebook.com/groups/1406012539710551/,41.70484067,44.83079225,Yes,"https://www.google.com/maps/@41.704840665172924,44.830792250552605,15z"
,Countrywide,Slackline Georgia,https://www.facebook.com/slacklinegeorgia/,41.982845,42.904355,No,https://goo.gl/maps/qz4ZVCpn24zmct1w7
GERMANY,Countrywide,Deutscher Slacklineverband,https://www.facebook.com/deutscherslacklineverband/,51.475874,9.601556,No,https://goo.gl/maps/j43pced3okbLkq9TA
,Countrywide,SlackChat Deutsch,https://www.facebook.com/groups/481998168677508/,51.30317,10.777378,No,https://goo.gl/maps/Gr91wpPwXCgzWpVg9
,Aachen,Slackline Aachen,https://www.facebook.com/groups/201146073334128/,50.77534,6.083887,Yes,"https://www.google.com/maps/@50.77534,6.083887,15z"
,Aalen,Slackline aalen,https://www.facebook.com/groups/1508415786044449/,48.826531,10.091708,No,https://goo.gl/maps/UZxPq9Xz5MiEx5gf8
,Aschaffenburg,Slackline Aschaffenburg und Umkreis,www.fb.com/groups/138073280050585/,49.9771237,9.145110421,Yes,"https://www.google.com/maps/@49.97712369670563,9.145110420781037,15z"
,Augsburg,Slackline Augsburg,https://www.facebook.com/groups/1491287624424441/,48.368446,10.897325,No,https://goo.gl/maps/Y3zFQUx8xjQYQB8z8
,Bad Tolz,Slackline Bad Toelz,https://www.facebook.com/groups/963622177021875/,47.759042,11.565515,No,https://goo.gl/maps/MnJT64Egaho4AvZG7
,Bamberg,Jonglage & Slackline Bamberg,https://www.facebook.com/groups/631601793555785/,49.89882,10.90276,Yes,"https://www.google.com/maps/@49.89882,10.90276,15z"
,Bamberg,Slackline-Bamberg,https://www.facebook.com/groups/417296728295869/,49.893395,10.889982,No,https://goo.gl/maps/k2mgc5kcftRRrBw76
,Berlin,Slackline Berlin,https://www.facebook.com/groups/150095688337531/,52.52614,13.40554,No,https://goo.gl/maps/w9rozb31mYVpYB9cA
,Berlin,Slackline Brandenburg/Havel,www.facebook.com/groups/slackline.brandenburg/,52.41162169,12.54534705,Yes,"https://www.google.com/maps/@52.411621687016975,12.545347050009724,15z"
,Berlin,Slackline Brandenburg,https://www.facebook.com/slackline.brandenburg,52.41162169,12.54534705,Yes,"https://www.google.com/maps/@52.411621687016975,12.545347050009724,15z"
,Bielefeld,Slackline in Bielefeld,https://www.facebook.com/groups/417845424979823/,52.024661,8.531797,No,https://goo.gl/maps/GhAGXQ2P6yctxFw47
,Braunschweig,Slackline Braunschweig,https://www.facebook.com/groups/598796183566243/,52.267166,10.52589,No,https://goo.gl/maps/qVChA6mmu6Yp1tM86
,Braunschweig,Slackline Braunschweig,https://www.facebook.com/groups/202721816530088/,52.262944,10.522561,No,https://goo.gl/maps/h9HsrcSSv4aHcHkd8
,Bremen,Slacklining Bremen,https://www.facebook.com/groups/138121049589989/,53.07841538,8.799116835,Yes,"https://www.google.com/maps/@53.07841537850075,8.799116835265664,15z"
,Bremen,Slackliner in Bremen,https://www.facebook.com/groups/396250433750913/,53.081762,8.802313,No,https://goo.gl/maps/349Ko4Q2YNatw2sCA
,Bocholt,Slackline wuggi Bocholt,https://www.facebook.com/groups/318874708190225/,51.837056,6.615016,No,https://goo.gl/maps/AVfmTuuLtYWuvWE78
,Bochum,Friends of slackline in Bochum!!!,www.facebook.com/groups/477952575677496/,51.47958051,7.221096065,Yes,"https://www.google.com/maps/@51.4795805055195,7.22109606460037,15z"
,Bonn,Slackline Bonn DE (für aktive SlackerInnen aus Bonn),fb.com/groups/1158934614119685,50.73740524,7.100100356,Yes,"https://www.google.com/maps/@50.737405243996534,7.1001003555594195,15z"
,Chemnitz,Slackline Community Chemnitz,www.facebook.com/groups/381670885213006/,50.829424,12.921763,No,https://goo.gl/maps/6Bo8kXWtY29gDNNGA
,Cottbus,Slackline Cottbus,https://www.facebook.com/groups/303249543191416/,51.754361,14.331652,No,https://goo.gl/maps/ENCs4uoiyzapUxqY9
,Darmstadt,Slackline Darmstadt,https://www.facebook.com/groups/480206155328380/,49.87283,8.651193,Yes,"https://www.google.com/maps/@49.87283,8.651193,15z"
,Detmold,Slackline-Detmold,https://www.facebook.com/groups/153424488064903/,51.935389,8.878453,No,https://goo.gl/maps/hKX2gNQyVX2gGZHf9
,Dresden,Slackline Dresden,https://www.facebook.com/groups/323137751049472/,51.05041,13.73726,Yes,"https://www.google.com/maps/@51.05041,13.73726,15z"
,Dresden,Slackline Kreis KSG Dresden,https://www.facebook.com/groups/494530940620629/,51.05636184,13.73930524,Yes,"https://www.google.com/maps/@51.05636183651757,13.739305235741853,15z"
,Dortmund,Slackliners Dortmund und co.,www.facebook.com/groups/slacklinersdortmund/,51.50892979,7.447215397,Yes,"https://www.google.com/maps/@51.5089297913923,7.44721539666527,15z"
,Duisburg,Slackline Duisburg,https://www.facebook.com/groups/177686899076130/,51.432746,6.764665,No,https://goo.gl/maps/MV4e3LGV1CNNSgKd9
,Düsseldorf,Slackline Düsseldorf,https://www.facebook.com/groups/186283011507972/,51.22416,6.779425,No,https://goo.gl/maps/Ax7TymyTyq2shrKR7
,Erfurt,Slacklining-Erfurt,https://www.facebook.com/groups/309022709193778/,50.98477,11.02988,Yes,"https://www.google.com/maps/@50.98477,11.02988,15z"
,Flensburg,Slackline Flensburg,https://www.facebook.com/groups/224147827616190/,54.787971,9.434943,No,https://goo.gl/maps/XFLDpTmwaWc6CALA6
,Frankfurt,Slackline Frankfurt,https://www.facebook.com/groups/198934043474400/,50.11092,8.682127,Yes,"https://www.google.com/maps/@50.11092,8.682127,15z"
,Freiburg,Slackline Freiburg,https://www.facebook.com/groups/204518656227168/,47.995172,7.846464,No,https://goo.gl/maps/CRM7XV8ExbW6eL2g7
,Friedrichshafen,Slackline Friedrichshafen,www.facebook.com/groups/289646591126713,47.663619,9.483805,No,https://goo.gl/maps/h3GahihXrzPecXrF8
,Garmisch-Partenkirchen,Slacklife - Landkreis Garmisch-Partenkirchen,fb.com/groups/142689562572319,47.493594,11.091284,No,https://goo.gl/maps/kRFAstzQgZpaD8EP6
,Göttingen,Slackline Göttingen,https://www.facebook.com/groups/1399873386955679/,51.532456,9.934552,No,https://goo.gl/maps/nsCA3Zje3w6FmJJ1A
,Halle (Saale),Slackline Halle (Saale),https://www.facebook.com/groups/slackline.halle,51.494819,11.973044,No,https://goo.gl/maps/mM9LE68a96VFZCNK6
,Halle (Saale),Slacklining Halle(Saale),https://www.facebook.com/groups/177540139071257,51.48534,11.96679,No,https://goo.gl/maps/159WtkZ1AA2J6EH97
,Hamburg,Slackline Hamburg,https://www.facebook.com/groups/slacklinehamburg/,53.55109,9.993682,Yes,"https://www.google.com/maps/@53.55109,9.993682,15z"
,Heidelberg,Slackliner Heidelberg,https://www.facebook.com/groups/203848422983167/,49.39875,8.672434,Yes,"https://www.google.com/maps/@49.39875,8.672434,15z"
,Heilbronn,Slackline Heilbronn,https://www.facebook.com/groups/Slacklineheilbronn/,49.145392,9.221531,No,https://goo.gl/maps/b3i6gk3pGbnW1P2v9
,Heilbronn,Slackline Heilbronn,https://www.facebook.com/Slackline-Heilbronn-237279459640171/,49.139402,9.218014,No,https://goo.gl/maps/hkcZvNBGiaLW8XiQ8
,Herford,Slackline Herford,https://www.facebook.com/groups/1327578927311332/,52.115627,8.675336,No,https://goo.gl/maps/XJwZhvUmsJW8bNqB9
,Hanover,Slackline Hannover,https://www.facebook.com/groups/slacklineh/,52.37589,9.732011,Yes,"https://www.google.com/maps/@52.37589,9.732011,15z"
,Ingolstadt,Slackline Ingolstadt,https://www.facebook.com/groups/205421382817678/,48.762814,11.425514,No,https://goo.gl/maps/aqKj9mk1hhEcHMSBA
,Jena,Slacklining in Jena,https://www.facebook.com/groups/536091949794260/,50.926585,11.586203,No,https://goo.gl/maps/iUEQs2QSY7yVQHMi7
,Kaiserslautern,Slackline Kaiserslauter,https://www.facebook.com/groups/263730867035814/,49.44007,7.749126,Yes,"https://www.google.com/maps/@49.44007,7.749126,15z"
,Karlsruhe,Slackline Karlsruhe,https://www.facebook.com/groups/slacklineKA/,49.00689,8.403653,Yes,"https://www.google.com/maps/@49.00689,8.403653,15z"
,Kassel,Slackline kassel,https://www.facebook.com/groups/101896806565465/,51.31271,9.479746,Yes,"https://www.google.com/maps/@51.31271,9.479746,15z"
,Kassel,Slackline Uni Kassel,https://www.facebook.com/groups/165960826795633/,51.311697,9.479889,No,https://goo.gl/maps/dhNyTZXX6ZtPMMPb9
,Kiel,Slackline Kiel,https://www.facebook.com/groups/155016904549721/,54.32329,10.12277,Yes,"https://www.google.com/maps/@54.32329,10.12277,15z"
,Köln,Slackline Cologne,https://www.facebook.com/groups/138597742875164/,50.93753,6.960279,Yes,"https://www.google.com/maps/@50.93753,6.960279,15z"
,Köln,Slackline Gruppe Köln,https://www.facebook.com/groups/262174363925404/,50.93311,6.958274,No,https://goo.gl/maps/pveiKBGMVG6hkggu6
,Koblenz,Slackline Koblenz,https://www.facebook.com/groups/169935113136940/,50.35694,7.588996,Yes,"https://www.google.com/maps/@50.35694,7.588996,15z"
,Konstanz,Konstanz Slackt e.V.,https://www.facebook.com/groups/konstanz.slackt/,47.68758682,9.158955201,Yes,"https://www.google.com/maps/@47.68758682068702,9.15895520120904,15z"
,Krefeld,slackline Krefeld,https://www.facebook.com/groups/671253392948265/,51.33805,6.584401,No,https://goo.gl/maps/WFBfN7kPUof3uC2L7
,Leipzig,Slackline Leipzig,https://www.facebook.com/groups/slackline.leipzig/,51.33969,12.37307,Yes,"https://www.google.com/maps/@51.33969,12.37307,15z"
,Lübeck,Slackline Lübeck,https://www.facebook.com/groups/Slackline.Luebeck/,53.867953,10.687285,No,https://goo.gl/maps/vkYeuCV9SYcvBZH29
,Magdeburg,Slacklining Magdeburg,https://www.facebook.com/groups/365180743562234/,52.12053,11.62762,Yes,"https://www.google.com/maps/@52.12053,11.62762,15z"
,Mainz,Slackline Mainz,https://www.facebook.com/groups/206074009533483/,49.99286,8.247252,Yes,"https://www.google.com/maps/@49.99286,8.247252,15z"
,Mannheim,Slackline Mannheim (nur aktive Mitglieder),fb.com/groups/477779862385572,49.486252,8.469166,No,https://goo.gl/maps/9hxbnvTM99LkqE626
,Marburg,Slackline Marburg,https://www.facebook.com/Slackline-Marburg-199695013439971/,50.803341,8.767231,No,https://goo.gl/maps/guWURMhjW6UmBuFM6
,Mönchengladbach,Slackline Mönchengladbach,www.fb.com/groups/575309366006326/,51.177739,6.441476,No,https://goo.gl/maps/ZQqckfBdSnLqFUGW6
,Munich,Slackline München,https://www.facebook.com/groups/slackinmunich/,48.14334879,11.56660912,Yes,"https://www.google.com/maps/@48.14334878955603,11.566609116302288,15z"
,Munich,Slackline münchen fun,https://www.facebook.com/groups/230761210280204/,48.136024,11.565842,No,https://goo.gl/maps/rXGynZ1kR4hbBn1EA
,Munich,Slackline - München,https://www.facebook.com/groups/233022260061962/,48.14641438,11.5770871,Yes,"https://www.google.com/maps/@48.14641438146609,11.577087100885791,15z"
,Münster,Slackline-Freunde Münster,https://www.facebook.com/groups/180792365375036/,51.96067,7.626135,Yes,"https://www.google.com/maps/@51.96067,7.626135,15z"
,Nuremberg,Slackline Nürnberg,https://www.facebook.com/groups/slacklinenuernberg/,49.42541,11.07966,Yes,"https://www.google.com/maps/@49.42541,11.07966,15z"
,Oldenburg,Slackline Oldenburg,https://www.facebook.com/groups/152105544822383/,53.140649,8.214646,No,https://goo.gl/maps/gtct64jxns2UoN1s5
,Osnabrück,Slackline Osnabrück,https://www.facebook.com/groups/261769360950345/,52.277481,8.043732,No,https://goo.gl/maps/wpLJMpaEg7Wp6LYHA
,Passau,Slackline Passau,https://www.facebook.com/groups/542724015763430/,48.567905,13.431776,No,https://goo.gl/maps/FHLaJ7qkP4QpsWMTA
,Pforzheim,HS Pforzheim Slackline Gruppe,www.facebook.com/groups/262500703785371/,48.890889,8.697162,No,https://goo.gl/maps/PHf5aSJx154Ktnzq6
,Potsdam,Slackline Potsdam,https://www.facebook.com/groups/197476966960843/,52.39057,13.06447,Yes,"https://www.google.com/maps/@52.39057,13.06447,15z"
,Ravensburg,Slacklife RV,https://www.facebook.com/groups/466942349999197/,47.781146,9.612197,No,https://goo.gl/maps/2LfBswCuX91EGNy26
,Regensburg,Slackliner Regensburg,www.facebook.com/groups/290871314338969/?fref=ts,49.016954,12.096702,No,https://goo.gl/maps/wLESa3j9JuwLUgFz6
,Reutlingen,Slackline Tübingen / Reutlingen,www.fb.com/groups/slacklinetuebingengruppe/,48.52164,9.057645,Yes,"https://www.google.com/maps/@48.52164,9.057645,15z"
,Rosenheim,Slackline in and around Rosenheim,www.fb.com/groups/253394011348823/,47.85713,12.1181,Yes,"https://www.google.com/maps/@47.85713,12.1181,15z"
,Rostock,Slackline Rostock,https://www.facebook.com/groups/223268554548132/,54.094331,12.096625,No,https://goo.gl/maps/uc71tqGD1dNkFq848
,Saarland,SaarSlacker,https://www.facebook.com/groups/152160744805680/,49.253278,6.983553,No,https://goo.gl/maps/u1bKdtmAXxHHG2dH8
,Schwäbisch Gmünd,Slackline Schwäbisch Gmünd,www.fb.com/groups/183082008454506/,48.801128,9.800514,No,https://goo.gl/maps/da9tmGbm8spLETjS9
,Siegen,Slackline Uni Siegen,https://www.facebook.com/groups/200994873316234/,50.882664,8.02146,No,https://goo.gl/maps/gZR8NGqCxCXQ1yLd6
,Sindelfingen,Slackline Sindelfingen,https://www.facebook.com/groups/375204459277760/,48.708299,9.000777,No,https://goo.gl/maps/ZFrDYPppd2CHzrGs6
,Stuttgart,Slackline Stuttgart,https://facebook.com/Slackline.Stuttgart.eV/,48.77584,9.182932,Yes,"https://www.google.com/maps/@48.77584,9.182932,15z"
,Stuttgart,Stuggi Slack Friends,https://www.facebook.com/groups/stuggislackfriends/,48.77584,9.182932,Yes,"https://www.google.com/maps/@48.77584,9.182932,15z"
,Tempelhofer,Tempelhofer Slackline Crew,www.facebook.com/groups/446776848692735/,52.468732,13.384464,No,https://goo.gl/maps/xXMiSJVGypAB2t1D6
,Trier,Slackline Trier,https://www.facebook.com/groups/slackline.trier/,49.74999,6.637143,Yes,"https://www.google.com/maps/@49.74999,6.637143,15z"
,Tübingen,Slackline Tübingen / Reutlingen,www.fb.com/groups/slacklinetuebingengruppe/,48.52278978,9.054472785,Yes,"https://www.google.com/maps/@48.522789780340474,9.054472785228853,15z"
,Ulm,Slackline Ulm,https://www.facebook.com/groups/1641482892759484/,48.398645,9.985374,No,https://goo.gl/maps/5vJny8JFh6fZb3kw5
